Date,exchange_rate,
2013-10-04,1.3553,0.7378440198
2013-10-07,1.358,0.736377025
2013-10-08,1.3571,0.7368653747
2013-10-09,1.3522,0.7395355717
2013-10-10,1.3518,0.7397544015
2013-10-11,1.354,0.7385524372
2013-10-14,1.356,0.7374631268
2013-10-15,1.3524,0.7394262053
2013-10-16,1.3529,0.7391529307
2013-10-17,1.3675,0.731261426
2013-10-18,1.3685,0.7307270734
2013-10-21,1.3677,0.7311544929
2013-10-22,1.3781,0.7256367462
2013-10-23,1.3776,0.7259001161
2013-10-24,1.3799,0.7246901949
2013-10-25,1.3804,0.7244277021
2013-10-28,1.3784,0.725478816
2013-10-29,1.3745,0.7275372863
2013-10-30,1.3735,0.7280669822
2013-10-31,1.3584,0.7361601885
2013-11-01,1.349,0.7412898443
2013-11-04,1.3513,0.7400281211
2013-11-05,1.3474,0.7421701054
2013-11-06,1.3514,0.739973361
2013-11-07,1.3416,0.7453786524
2013-11-08,1.3363,0.7483349547
2013-11-11,1.3404,0.7460459564
2013-11-12,1.3434,0.7443799315
2013-11-13,1.3488,0.7413997628
2013-11-14,1.3455,0.7432181345
2013-11-15,1.3493,0.7411250278
2013-11-18,1.3506,0.7404116689
2013-11-19,1.3538,0.7386615453
2013-11-20,1.3441,0.7439922625
2013-11-21,1.3478,0.7419498442
2013-11-22,1.3554,0.7377895824
2013-11-25,1.3517,0.7398091292
2013-11-26,1.3573,0.7367567966
2013-11-27,1.3577,0.7365397363
2013-11-29,1.3589,0.7358893222
2013-12-02,1.3541,0.7384978953
2013-12-03,1.3588,0.7359434795
2013-12-04,1.3593,0.7356727728
2013-12-05,1.3665,0.7317965606
2013-12-06,1.3704,0.7297139521
2013-12-09,1.3739,0.7278550113
2013-12-10,1.376,0.726744186
2013-12-11,1.3786,0.7253735674
2013-12-12,1.3751,0.7272198386
2013-12-13,1.3736,0.7280139779
2013-12-16,1.3761,0.7266913742
2013-12-17,1.3764,0.7265329846
2013-12-18,1.3685,0.7307270734
2013-12-19,1.3662,0.7319572537
2013-12-20,1.3673,0.7313683903
2013-12-23,1.3694,0.7302468234
2013-12-24,1.3677,0.7311544929
2013-12-26,1.369,0.7304601899
2013-12-27,1.3741,0.7277490721
2013-12-30,1.3799,0.7246901949
2013-12-31,1.375,0.7272727273
2014-01-02,1.3669,0.7315824128
2014-01-03,1.3587,0.7359976448
2014-01-06,1.3627,0.7338372349
2014-01-07,1.3614,0.7345379756
2014-01-08,1.3577,0.7365397363
2014-01-09,1.3603,0.7351319562
2014-01-10,1.3666,0.7317430119
2014-01-13,1.367,0.7315288954
2014-01-14,1.3676,0.7312079555
2014-01-15,1.3603,0.7351319562
2014-01-16,1.362,0.7342143906
2014-01-17,1.3536,0.7387706856
2014-01-21,1.356,0.7374631268
2014-01-22,1.3546,0.7382253064
2014-01-23,1.3694,0.7302468234
2014-01-24,1.3676,0.7312079555
2014-01-27,1.3673,0.7313683903
2014-01-28,1.3669,0.7315824128
2014-01-29,1.3664,0.7318501171
2014-01-30,1.3554,0.7377895824
2014-01-31,1.3487,0.7414547342
2014-02-03,1.3529,0.7391529307
2014-02-04,1.3516,0.739863865
2014-02-05,1.3531,0.7390436775
2014-02-06,1.359,0.7358351729
2014-02-07,1.3634,0.7334604665
2014-02-10,1.3643,0.732976618
2014-02-11,1.3636,0.7333528894
2014-02-12,1.3593,0.7356727728
2014-02-13,1.3679,0.7310475912
2014-02-14,1.3691,0.7304068366
2014-02-18,1.3757,0.7269026677
2014-02-19,1.3732,0.7282260414
2014-02-20,1.3719,0.7289161018
2014-02-21,1.3736,0.7280139779
2014-02-24,1.3734,0.7281199942
2014-02-25,1.3743,0.7276431638
2014-02-26,1.3686,0.7306736811
2014-02-27,1.3709,0.729447808
2014-02-28,1.3798,0.7247427163
2014-03-03,1.3733,0.7281730139
2014-03-04,1.3741,0.7277490721
2014-03-05,1.3733,0.7281730139
2014-03-06,1.3859,0.7215527816
2014-03-07,1.3872,0.7208765859
2014-03-10,1.3876,0.7206687806
2014-03-11,1.3859,0.7215527816
2014-03-12,1.3903,0.7192692225
2014-03-13,1.3867,0.7211365111
2014-03-14,1.3908,0.7190106414
2014-03-17,1.3922,0.7182876024
2014-03-18,1.3933,0.7177205196
2014-03-19,1.383,0.723065799
2014-03-20,1.3777,0.7258474269
2014-03-21,1.3792,0.7250580046
2014-03-24,1.3838,0.7226477815
2014-03-25,1.3824,0.7233796296
2014-03-26,1.3782,0.7255840952
2014-03-27,1.3741,0.7277490721
2014-03-28,1.3752,0.7271669575
2014-03-31,1.3772,0.7261109498
2014-04-01,1.3792,0.7250580046
2014-04-02,1.3766,0.7264274299
2014-04-03,1.3718,0.7289692375
2014-04-04,1.3701,0.7298737318
2014-04-07,1.374,0.7278020378
2014-04-08,1.3796,0.724847782
2014-04-09,1.3854,0.7218131947
2014-04-10,1.3887,0.7200979333
2014-04-11,1.3884,0.7202535292
2014-04-14,1.3819,0.7236413633
2014-04-15,1.3813,0.7239556939
2014-04-16,1.3815,0.7238508867
2014-04-17,1.3813,0.7239556939
2014-04-21,1.3793,0.7250054375
2014-04-22,1.3804,0.7244277021
2014-04-23,1.3817,0.7237461099
2014-04-24,1.3831,0.7230135204
2014-04-25,1.3833,0.7229089858
2014-04-28,1.3849,0.7220737959
2014-04-29,1.3811,0.7240605315
2014-04-30,1.3866,0.7211885187
2014-05-01,1.3867,0.7211365111
2014-05-02,1.3872,0.7208765859
2014-05-05,1.3874,0.7207726683
2014-05-06,1.3927,0.7180297264
2014-05-07,1.391,0.718907261
2014-05-08,1.3838,0.7226477815
2014-05-09,1.3758,0.7268498328
2014-05-12,1.3755,0.7270083606
2014-05-13,1.3701,0.7298737318
2014-05-14,1.3714,0.729181858
2014-05-15,1.371,0.7293946025
2014-05-16,1.3692,0.7303534911
2014-05-19,1.3708,0.7295010213
2014-05-20,1.3702,0.7298204642
2014-05-21,1.3685,0.7307270734
2014-05-22,1.3655,0.7323324789
2014-05-23,1.363,0.7336757153
2014-05-27,1.3635,0.733406674
2014-05-28,1.359,0.7358351729
2014-05-29,1.3601,0.7352400559
2014-05-30,1.3631,0.7336218913
2014-06-02,1.3595,0.7355645458
2014-06-03,1.3627,0.7338372349
2014-06-04,1.3597,0.7354563507
2014-06-05,1.3659,0.7321180174
2014-06-06,1.3643,0.732976618
2014-06-09,1.3591,0.7357810316
2014-06-10,1.3546,0.7382253064
2014-06-11,1.3529,0.7391529307
2014-06-12,1.3549,0.7380618496
2014-06-13,1.3536,0.7387706856
2014-06-16,1.3572,0.7368110816
2014-06-17,1.3546,0.7382253064
2014-06-18,1.3594,0.7356186553
2014-06-19,1.3606,0.7349698662
2014-06-20,1.36,0.7352941176
2014-06-23,1.3602,0.7351860021
2014-06-24,1.3605,0.7350238883
2014-06-25,1.3627,0.7338372349
2014-06-26,1.361,0.7347538575
2014-06-27,1.3646,0.7328154771
2014-06-30,1.3691,0.7304068366
2014-07-01,1.3679,0.7310475912
2014-07-02,1.3658,0.732171621
2014-07-03,1.3608,0.734861846
2014-07-07,1.3603,0.7351319562
2014-07-08,1.3609,0.7348078477
2014-07-09,1.3641,0.7330840847
2014-07-10,1.3608,0.734861846
2014-07-11,1.3608,0.734861846
2014-07-14,1.3618,0.7343222206
2014-07-15,1.3568,0.7370283019
2014-07-16,1.3525,0.7393715342
2014-07-17,1.3526,0.7393168712
2014-07-18,1.3524,0.7394262053
2014-07-21,1.3523,0.7394808844
2014-07-22,1.3465,0.7426661716
2014-07-23,1.3462,0.7428316743
2014-07-24,1.3461,0.7428868583
2014-07-25,1.3429,0.7446570854
2014-07-28,1.3438,0.7441583569
2014-07-29,1.3407,0.7458790184
2014-07-30,1.3395,0.7465472191
2014-07-31,1.3388,0.746937556
2014-08-01,1.3429,0.7446570854
2014-08-04,1.342,0.7451564829
2014-08-05,1.3375,0.7476635514
2014-08-06,1.3382,0.7472724555
2014-08-07,1.3362,0.7483909594
2014-08-08,1.3385,0.7471049682
2014-08-11,1.3383,0.7472166181
2014-08-12,1.3368,0.7480550569
2014-08-13,1.3362,0.7483909594
2014-08-14,1.3365,0.7482229704
2014-08-15,1.3397,0.7464357692
2014-08-18,1.3362,0.7483909594
2014-08-19,1.3319,0.7508071177
2014-08-20,1.326,0.754147813
2014-08-21,1.3281,0.7529553497
2014-08-22,1.324,0.7552870091
2014-08-25,1.3194,0.7579202668
2014-08-26,1.3168,0.7594167679
2014-08-27,1.3192,0.7580351728
2014-08-28,1.3181,0.7586677794
2014-08-29,1.3134,0.7613826709
2014-09-02,1.3132,0.7614986293
2014-09-03,1.315,0.7604562738
2014-09-04,1.2943,0.7726184038
2014-09-05,1.2953,0.7720219254
2014-09-08,1.2894,0.7755545215
2014-09-09,1.2938,0.7729169887
2014-09-10,1.2916,0.7742335088
2014-09-11,1.2919,0.7740537193
2014-09-12,1.296,0.7716049383
2014-09-15,1.294,0.772797527
2014-09-16,1.2957,0.7717835919
2014-09-17,1.2862,0.7774840616
2014-09-18,1.2922,0.7738740133
2014-09-19,1.2831,0.7793624815
2014-09-22,1.2849,0.7782706825
2014-09-23,1.2849,0.7782706825
2014-09-24,1.2779,0.7825338446
2014-09-25,1.275,0.7843137255
2014-09-26,1.268,0.7886435331
2014-09-29,1.2685,0.7883326764
2014-09-30,1.263,0.7917656374
2014-10-01,1.2624,0.7921419518
2014-10-02,1.2668,0.7893905905
2014-10-03,1.2514,0.7991050024
2014-10-06,1.2653,0.7903264048
2014-10-07,1.2668,0.7893905905
2014-10-08,1.2733,0.7853608733
2014-10-09,1.2689,0.7880841674
2014-10-10,1.2622,0.7922674695
2014-10-13,1.2745,0.7846214202
2014-10-14,1.266,0.7898894155
2014-10-15,1.2837,0.7789982083
2014-10-16,1.2808,0.7807620237
2014-10-17,1.2758,0.7838219157
2014-10-20,1.2799,0.7813110399
2014-10-21,1.2715,0.7864726701
2014-10-22,1.2644,0.7908889592
2014-10-23,1.2646,0.7907638779
2014-10-24,1.2668,0.7893905905
2014-10-27,1.2696,0.7876496534
2014-10-28,1.2732,0.7854225573
2014-10-29,1.2632,0.7916402787
2014-10-30,1.2612,0.7928956549
2014-10-31,1.2524,0.7984669435
2014-11-03,1.2482,0.8011536613
2014-11-04,1.2545,0.7971303308
2014-11-05,1.2485,0.8009611534
2014-11-06,1.2373,0.8082114281
2014-11-07,1.2451,0.8031483415
2014-11-10,1.2419,0.8052178114
2014-11-11,1.2472,0.8017960231
2014-11-12,1.2438,0.8039877794
2014-11-13,1.2473,0.8017317406
2014-11-14,1.2521,0.7986582541
2014-11-17,1.2449,0.8032773717
2014-11-18,1.2534,0.7978299027
2014-11-19,1.2552,0.7966857871
2014-11-20,1.2539,0.7975117633
2014-11-21,1.2391,0.8070373658
2014-11-24,1.244,0.8038585209
2014-11-25,1.2473,0.8017317406
2014-11-26,1.2506,0.7996161842
2014-11-28,1.2448,0.8033419023
2014-12-01,1.2469,0.8019889326
2014-12-02,1.2381,0.8076892012
2014-12-03,1.231,0.8123476848
2014-12-04,1.2379,0.8078196946
2014-12-05,1.2285,0.814000814
2014-12-08,1.2317,0.8118860112
2014-12-09,1.2373,0.8082114281
2014-12-10,1.2446,0.8034709947
2014-12-11,1.241,0.8058017728
2014-12-12,1.2456,0.8028259473
2014-12-15,1.2437,0.8040524242
2014-12-16,1.2508,0.7994883275
2014-12-17,1.2343,0.8101758082
2014-12-18,1.2285,0.814000814
2014-12-19,1.2228,0.8177952241
2014-12-22,1.2228,0.8177952241
2014-12-23,1.2171,0.8216251746
2014-12-24,1.2194,0.8200754469
2014-12-26,1.2175,0.8213552361
2014-12-29,1.2154,0.8227743953
2014-12-30,1.2156,0.822639026
2014-12-31,1.2097,0.8266512358
2015-01-02,1.2,0.8333333333
2015-01-05,1.1932,0.8380824673
2015-01-06,1.1891,0.8409721638
2015-01-07,1.1839,0.8446659346
2015-01-08,1.1794,0.847888757
2015-01-09,1.1839,0.8446659346
2015-01-12,1.1833,0.845094228
2015-01-13,1.1772,0.8494733265
2015-01-14,1.1786,0.8484642797
2015-01-15,1.163,0.8598452279
2015-01-16,1.1567,0.8645283998
2015-01-20,1.1548,0.865950814
2015-01-21,1.1609,0.8614006374
2015-01-22,1.1364,0.8799718409
2015-01-23,1.1207,0.8922994557
2015-01-26,1.1238,0.8898380495
2015-01-27,1.138,0.8787346221
2015-01-28,1.1286,0.8860535176
2015-01-29,1.1319,0.8834702712
2015-01-30,1.1283,0.8862891075
2015-02-02,1.1337,0.8820675664
2015-02-03,1.1477,0.8713078331
2015-02-04,1.1342,0.8816787163
2015-02-05,1.1475,0.871459695
2015-02-06,1.1312,0.8840169731
2015-02-09,1.1323,0.8831581736
2015-02-10,1.1317,0.8836264028
2015-02-11,1.1333,0.8823788935
2015-02-12,1.1402,0.8770391159
2015-02-13,1.1389,0.8780402142
2015-02-17,1.1409,0.876501008
2015-02-18,1.1396,0.8775008775
2015-02-19,1.1366,0.8798169981
2015-02-20,1.1379,0.8788118464
2015-02-23,1.1334,0.8823010411
2015-02-24,1.1339,0.8819119852
2015-02-25,1.136,0.8802816901
2015-02-26,1.1197,0.8930963651
2015-02-27,1.1193,0.8934155276
2015-03-02,1.1182,0.8942944017
2015-03-03,1.1175,0.8948545861
2015-03-04,1.1078,0.9026900162
2015-03-05,1.1028,0.9067827349
2015-03-06,1.0843,0.9222539887
2015-03-09,1.0847,0.9219138932
2015-03-10,1.0698,0.9347541597
2015-03-11,1.0545,0.9483167378
2015-03-12,1.0634,0.9403799135
2015-03-13,1.0493,0.9530162966
2015-03-16,1.0563,0.9467007479
2015-03-17,1.0594,0.9439305267
2015-03-18,1.0869,0.9200478425
2015-03-19,1.0654,0.9386146048
2015-03-20,1.0817,0.9244707405
2015-03-23,1.0946,0.9135757354
2015-03-24,1.0923,0.9154994049
2015-03-25,1.0969,0.9116601331
2015-03-26,1.0882,0.9189487227
2015-03-27,1.089,0.9182736455
2015-03-30,1.0832,0.9231905465
2015-03-31,1.0738,0.9312721177
2015-04-01,1.0761,0.9292816653
2015-04-02,1.0879,0.9192021325
2015-04-06,1.0923,0.9154994049
2015-04-07,1.0815,0.9246417013
2015-04-08,1.0779,0.9277298451
2015-04-09,1.0658,0.9382623381
2015-04-10,1.0603,0.943129303
2015-04-13,1.0564,0.9466111321
2015-04-14,1.0652,0.9387908374
2015-04-15,1.0685,0.9358914366
2015-04-16,1.076,0.9293680297
2015-04-17,1.0808,0.9252405625
2015-04-20,1.0736,0.9314456036
2015-04-21,1.0734,0.9316191541
2015-04-22,1.0724,0.9324878777
2015-04-23,1.0823,0.9239582371
2015-04-24,1.087,0.9199632015
2015-04-27,1.0887,0.9185266832
2015-04-28,1.0981,0.910663874
2015-04-29,1.1125,0.8988764045
2015-04-30,1.1221,0.8911861688
2015-05-01,1.1198,0.8930166101
2015-05-04,1.1148,0.8970218873
2015-05-05,1.1184,0.8941344778
2015-05-06,1.1347,0.8812902089
2015-05-07,1.1265,0.8877052818
2015-05-08,1.1209,0.8921402444
2015-05-11,1.1153,0.8966197436
2015-05-12,1.1213,0.8918219923
2015-05-13,1.1351,0.8809796494
2015-05-14,1.1407,0.8766546857
2015-05-15,1.1445,0.873743993
2015-05-18,1.1313,0.8839388314
2015-05-19,1.1148,0.8970218873
2015-05-20,1.1095,0.901306895
2015-05-21,1.1112,0.8999280058
2015-05-22,1.1015,0.9078529278
2015-05-26,1.0874,0.9196247931
2015-05-27,1.0904,0.9170946442
2015-05-28,1.0949,0.9133254178
2015-05-29,1.0986,0.9102494083
2015-06-01,1.0927,0.915164272
2015-06-02,1.1151,0.8967805578
2015-06-03,1.1275,0.8869179601
2015-06-04,1.1238,0.8898380495
2015-06-05,1.1114,0.8997660608
2015-06-08,1.1291,0.885661146
2015-06-09,1.1283,0.8862891075
2015-06-10,1.1324,0.8830801837
2015-06-11,1.1258,0.8882572393
2015-06-12,1.1266,0.8876264868
2015-06-15,1.1283,0.8862891075
2015-06-16,1.1248,0.8890469417
2015-06-17,1.1337,0.8820675664
2015-06-18,1.1359,0.8803591865
2015-06-19,1.1352,0.8809020437
2015-06-22,1.1341,0.8817564589
2015-06-23,1.1167,0.8954956568
2015-06-24,1.1205,0.8924587238
2015-06-25,1.1205,0.8924587238
2015-06-26,1.1167,0.8954956568
2015-06-29,1.1236,0.88999644
2015-06-30,1.1147,0.8971023594
2015-07-01,1.1053,0.904731747
2015-07-02,1.1084,0.9022013713
2015-07-03,1.1114,0.8997660608
2015-07-06,1.1056,0.9044862518
2015-07-07,1.1011,0.9081827264
2015-07-08,1.1077,0.9027715085
2015-07-09,1.1036,0.9061254078
2015-07-10,1.1162,0.8958967927
2015-07-13,1.1002,0.9089256499
2015-07-14,1.1009,0.9083477155
2015-07-15,1.095,0.9132420091
2015-07-16,1.0875,0.9195402299
2015-07-17,1.083,0.9233610342
2015-07-20,1.0825,0.9237875289
2015-07-21,1.0935,0.9144947417
2015-07-22,1.0929,0.9149967975
2015-07-23,1.0984,0.9104151493
2015-07-24,1.0984,0.9104151493
2015-07-27,1.1088,0.9018759019
2015-07-28,1.106,0.904159132
2015-07-29,1.0984,0.9104151493
2015-07-30,1.0932,0.9147457007
2015-07-31,1.0984,0.9104151493
2015-08-03,1.095,0.9132420091
2015-08-04,1.0881,0.9190331771
2015-08-05,1.0906,0.9169264625
2015-08-06,1.0925,0.9153318078
2015-08-07,1.0967,0.9118263883
2015-08-10,1.1019,0.9075233687
2015-08-11,1.1042,0.9056330375
2015-08-12,1.1159,0.8961376467
2015-08-13,1.115,0.8968609865
2015-08-14,1.1109,0.9001710325
2015-08-17,1.1078,0.9026900162
2015-08-18,1.1024,0.9071117562
2015-08-19,1.112,0.8992805755
2015-08-20,1.1242,0.8895214375
2015-08-21,1.1386,0.8782715616
2015-08-24,1.1619,0.860659265
2015-08-25,1.1517,0.8682816706
2015-08-26,1.1314,0.8838607036
2015-08-27,1.1246,0.8892050507
2015-08-28,1.1185,0.8940545373
2015-08-31,1.1211,0.89198109
2015-09-01,1.1315,0.8837825895
2015-09-02,1.1227,0.8907098958
2015-09-03,1.1123,0.8990380293
2015-09-04,1.1149,0.8969414297
2015-09-07,1.117,0.8952551477
2015-09-08,1.1203,0.8926180487
2015-09-09,1.1207,0.8922994557
2015-09-10,1.128,0.8865248227
2015-09-11,1.1338,0.8819897689
2015-09-14,1.1317,0.8836264028
2015-09-15,1.1269,0.8873901855
2015-09-16,1.129,0.8857395926
2015-09-17,1.1435,0.8745080892
2015-09-18,1.1298,0.8851124093
2015-09-21,1.119,0.8936550492
2015-09-22,1.112,0.8992805755
2015-09-23,1.1186,0.8939746111
2015-09-24,1.123,0.8904719501
2015-09-25,1.1195,0.8932559178
2015-09-28,1.1244,0.8893632159
2015-09-29,1.1249,0.8889679083
2015-09-30,1.1177,0.8946944618
2015-10-01,1.1195,0.8932559178
2015-10-02,1.1216,0.8915834522
2015-10-05,1.1188,0.8938148016
2015-10-06,1.1272,0.8871540099
2015-10-07,1.1237,0.8899172377
2015-10-08,1.1276,0.8868393047
2015-10-09,1.1358,0.8804366966
2015-10-12,1.1358,0.8804366966
2015-10-13,1.1379,0.8788118464
2015-10-14,1.1474,0.8715356458
2015-10-15,1.1386,0.8782715616
2015-10-16,1.1348,0.8812125485
2015-10-19,1.1327,0.8828462965
2015-10-20,1.1346,0.881367883
2015-10-21,1.1339,0.8819119852
2015-10-22,1.1109,0.9001710325
2015-10-23,1.1018,0.9076057361
2015-10-26,1.1058,0.9043226623
2015-10-27,1.1051,0.9048954846
2015-10-28,1.0923,0.9154994049
2015-10-29,1.0977,0.9109957183
2015-10-30,1.1006,0.9085953116
2015-11-02,1.1016,0.9077705156
2015-11-03,1.0964,0.9120758847
2015-11-04,1.0866,0.920301859
2015-11-05,1.0884,0.9187798603
2015-11-06,1.0741,0.9310120101
2015-11-09,1.0752,0.9300595238
2015-11-10,1.0724,0.9324878777
2015-11-11,1.0743,0.9308386857
2015-11-12,1.0814,0.9247272055
2015-11-13,1.0773,0.9282465423
2015-11-16,1.0686,0.9358038555
2015-11-17,1.0642,0.9396729938
2015-11-18,1.066,0.9380863039
2015-11-19,1.0734,0.9316191541
2015-11-20,1.0646,0.9393199324
2015-11-23,1.0636,0.9402030839
2015-11-24,1.0643,0.9395847036
2015-11-25,1.0624,0.9412650602
2015-11-26,1.061,0.9425070688
2015-11-27,1.0593,0.9440196356
2015-11-30,1.0565,0.9465215334
2015-12-01,1.0633,0.9404683532
2015-12-02,1.0615,0.9420631182
2015-12-03,1.094,0.9140767824
2015-12-04,1.0881,0.9190331771
2015-12-07,1.0837,0.9227646027
2015-12-08,1.0892,0.9181050312
2015-12-09,1.1025,0.9070294785
2015-12-10,1.0941,0.9139932365
2015-12-11,1.0986,0.9102494083
2015-12-14,1.0992,0.9097525473
2015-12-15,1.0931,0.9148293843
2015-12-16,1.0912,0.9164222874
2015-12-17,1.0826,0.9237021984
2015-12-18,1.0868,0.9201324991
2015-12-21,1.0915,0.9161704077
2015-12-22,1.0957,0.9126585744
2015-12-23,1.0912,0.9164222874
2015-12-24,1.0963,0.9121590805
2015-12-25,1.096,0.9124087591
2015-12-28,1.0968,0.9117432531
2015-12-29,1.092,0.9157509158
2015-12-30,1.0933,0.9146620324
2015-12-31,1.0862,0.920640766
2016-01-01,1.0856,0.9211495947
2016-01-04,1.0831,0.9232757825
2016-01-05,1.0748,0.9304056569
2016-01-06,1.0781,0.9275577405
2016-01-07,1.0932,0.9147457007
2016-01-08,1.0922,0.9155832265
2016-01-11,1.0859,0.92089511
2016-01-12,1.0858,0.9209799226
2016-01-13,1.0877,0.9193711501
2016-01-14,1.0865,0.9203865624
2016-01-15,1.0916,0.9160864786
2016-01-18,1.0892,0.9181050312
2016-01-19,1.0908,0.9167583425
2016-01-20,1.089,0.9182736455
2016-01-21,1.0874,0.9196247931
2016-01-22,1.0796,0.9262689885
2016-01-25,1.0849,0.9217439395
2016-01-26,1.087,0.9199632015
2016-01-27,1.0893,0.9180207473
2016-01-28,1.094,0.9140767824
2016-01-29,1.0831,0.9232757825
2016-02-01,1.0888,0.9184423218
2016-02-02,1.0919,0.9158347834
2016-02-03,1.1105,0.9004952724
2016-02-04,1.1209,0.8921402444
2016-02-05,1.1158,0.8962179602
2016-02-08,1.1193,0.8934155276
2016-02-09,1.1293,0.8855042947
2016-02-10,1.1292,0.8855827134
2016-02-11,1.1323,0.8831581736
2016-02-12,1.1256,0.8884150675
2016-02-15,1.1156,0.8963786303
2016-02-16,1.1144,0.8973438622
2016-02-17,1.1128,0.8986340762
2016-02-18,1.1107,0.9003331233
2016-02-19,1.113,0.8984725966
2016-02-22,1.103,0.9066183137
2016-02-23,1.102,0.9074410163
2016-02-24,1.1013,0.9080177971
2016-02-25,1.1018,0.9076057361
2016-02-26,1.0934,0.9145783794
2016-02-29,1.0873,0.9197093718
2016-03-01,1.0868,0.9201324991
2016-03-02,1.0868,0.9201324991
2016-03-03,1.0957,0.9126585744
2016-03-04,1.1005,0.9086778737
2016-03-07,1.1014,0.907935355
2016-03-08,1.1011,0.9081827264
2016-03-09,1.0999,0.9091735612
2016-03-10,1.1177,0.8946944618
2016-03-11,1.1156,0.8963786303
2016-03-14,1.1103,0.90065748
2016-03-15,1.1109,0.9001710325
2016-03-16,1.1224,0.8909479686
2016-03-17,1.1318,0.8835483301
2016-03-18,1.127,0.8873114463
2016-03-21,1.1241,0.8896005693
2016-03-22,1.1217,0.8915039672
2016-03-23,1.1181,0.8943743851
2016-03-24,1.1174,0.8949346698
2016-03-25,1.1167,0.8954956568
2016-03-28,1.1196,0.8931761343
2016-03-29,1.1291,0.885661146
2016-03-30,1.1338,0.8819897689
2016-03-31,1.138,0.8787346221
2016-04-01,1.1391,0.8778860504
2016-04-04,1.1391,0.8778860504
2016-04-05,1.1384,0.8784258609
2016-04-06,1.1399,0.877269936
2016-04-07,1.1378,0.8788890842
2016-04-08,1.1399,0.877269936
2016-04-11,1.1408,0.8765778401
2016-04-12,1.1386,0.8782715616
2016-04-13,1.1274,0.8869966294
2016-04-14,1.1268,0.8874689386
2016-04-15,1.1284,0.8862105636
2016-04-18,1.1313,0.8839388314
2016-04-19,1.1358,0.8804366966
2016-04-20,1.1297,0.8851907586
2016-04-21,1.1288,0.8858965273
2016-04-22,1.1222,0.8911067546
2016-04-25,1.1268,0.8874689386
2016-04-26,1.1297,0.8851907586
2016-04-27,1.1322,0.8832361774
2016-04-28,1.1352,0.8809020437
2016-04-29,1.1451,0.8732861759
2016-05-02,1.1534,0.8670019074
2016-05-03,1.1496,0.8698677801
2016-05-04,1.1487,0.8705493166
2016-05-05,1.1405,0.8768084174
2016-05-06,1.1404,0.8768853034
2016-05-09,1.1383,0.8785030308
2016-05-10,1.1372,0.8793527963
2016-05-11,1.1426,0.8751969193
2016-05-12,1.1377,0.8789663356
2016-05-13,1.1309,0.8842514811
2016-05-16,1.1321,0.8833141949
2016-05-17,1.1313,0.8839388314
2016-05-18,1.1216,0.8915834522
2016-05-19,1.1203,0.8926180487
2016-05-20,1.1224,0.8909479686
2016-05-23,1.122,0.8912655971
2016-05-24,1.1141,0.897585495
2016-05-25,1.1155,0.896458987
2016-05-26,1.1194,0.8933357156
2016-05-27,1.1115,0.8996851102
2016-05-30,1.1138,0.897827258
2016-05-31,1.1132,0.898311175
2016-06-01,1.1188,0.8938148016
2016-06-02,1.1151,0.8967805578
2016-06-03,1.1367,0.8797395971
2016-06-06,1.1355,0.8806693087
2016-06-07,1.1358,0.8804366966
2016-06-08,1.1395,0.877577885
2016-06-09,1.1316,0.8837044892
2016-06-10,1.1251,0.8888098836
2016-06-13,1.1292,0.8855827134
2016-06-14,1.1207,0.8922994557
2016-06-15,1.126,0.8880994671
2016-06-16,1.1225,0.8908685969
2016-06-17,1.1277,0.8867606633
2016-06-20,1.1314,0.8838607036
2016-06-21,1.1242,0.8895214375
2016-06-22,1.1296,0.8852691218
2016-06-23,1.1385,0.8783487044
2016-06-24,1.1117,0.8995232527
2016-06-27,1.1025,0.9070294785
2016-06-28,1.1065,0.9037505648
2016-06-29,1.1125,0.8988764045
2016-06-30,1.1106,0.9004141905
2016-07-01,1.1136,0.8979885057
2016-07-04,1.1154,0.8965393581
2016-07-05,1.1076,0.9028530155
2016-07-06,1.11,0.9009009009
2016-07-07,1.1063,0.9039139474
2016-07-08,1.1051,0.9048954846
2016-07-11,1.1058,0.9043226623
2016-07-12,1.1061,0.904077389
2016-07-13,1.109,0.9017132552
2016-07-14,1.112,0.8992805755
2016-07-15,1.1035,0.9062075215
2016-07-18,1.1075,0.9029345372
2016-07-19,1.1021,0.9073586789
2016-07-20,1.1015,0.9078529278
2016-07-21,1.1026,0.9069472157
2016-07-22,1.0977,0.9109957183
2016-07-25,1.0995,0.9095043201
2016-07-26,1.0986,0.9102494083
2016-07-27,1.1058,0.9043226623
2016-07-28,1.1077,0.9027715085
2016-07-29,1.1174,0.8949346698
2016-08-01,1.1163,0.8958165368
2016-08-02,1.1224,0.8909479686
2016-08-03,1.1149,0.8969414297
2016-08-04,1.113,0.8984725966
2016-08-05,1.1086,0.9020386073
2016-08-08,1.1088,0.9018759019
2016-08-09,1.1117,0.8995232527
2016-08-10,1.1176,0.8947745168
2016-08-11,1.1137,0.8979078747
2016-08-12,1.1162,0.8958967927
2016-08-15,1.1184,0.8941344778
2016-08-16,1.1279,0.8866034223
2016-08-17,1.1289,0.885818053
2016-08-18,1.1354,0.8807468733
2016-08-19,1.1325,0.8830022075
2016-08-22,1.132,0.8833922261
2016-08-23,1.1305,0.8845643521
2016-08-24,1.1264,0.8877840909
2016-08-25,1.1285,0.8861320337
2016-08-26,1.1198,0.8930166101
2016-08-29,1.1189,0.8937349182
2016-08-30,1.1143,0.897424392
2016-08-31,1.1158,0.8962179602
