Date,Price,Open,High,Low,Vol,Change,left,right,Volume
"Aug 17, 2017",4278.9,4387.4,4487.5,4194.1,127.48K,-2.47%,127.48,K,127480
"Aug 16, 2017",4387.4,4161.7,4398.1,3938.6,112.90K,5.42%,112.9,K,112900
"Aug 15, 2017",4161.7,4327.9,4436.5,3837.1,211.58K,-3.84%,211.58,K,211580
"Aug 14, 2017",4327.9,4062.6,4336.7,3978.9,128.46K,6.53%,128.46,K,128460
"Aug 13, 2017",4062.6,3871.6,4189.4,3847.3,158.59K,4.93%,158.59,K,158590
"Aug 12, 2017",3871.6,3654.4,3967.3,3611.4,123.59K,5.94%,123.59,K,123590
"Aug 11, 2017",3654.4,3425.7,3706.5,3409.8,97.56K,6.68%,97.56,K,97560
"Aug 10, 2017",3425.7,3348.8,3453.8,3322.9,71.00K,2.30%,71,K,71000
"Aug 09, 2017",3348.8,3429.4,3437.1,3251,97.06K,-2.35%,97.06,K,97060
"Aug 08, 2017",3429.4,3401.9,3494.9,3357.1,106.94K,0.81%,106.94,K,106940
"Aug 07, 2017",3401.9,3232,3425.1,3198.5,88.11K,5.26%,88.11,K,88110
"Aug 06, 2017",3232,3262.8,3295.1,3166.5,60.66K,-0.94%,60.66,K,60660
"Aug 05, 2017",3262.8,2878.5,3344,2875.9,159.40K,13.35%,159.4,K,159400
"Aug 04, 2017",2878.5,2810,2892.7,2779.5,68.76K,2.44%,68.76,K,68760
"Aug 03, 2017",2810,2720.5,2822.9,2717.6,68.10K,3.29%,68.1,K,68100
"Aug 02, 2017",2720.5,2747,2773.8,2668.9,81.82K,-0.96%,81.82,K,81820
"Aug 01, 2017",2747,2883.3,2946,2659.6,123.17K,-4.73%,123.17,K,123170
"Jul 31, 2017",2883.3,2766.5,2916.3,2723.1,91.12K,4.22%,91.12,K,91120
"Jul 30, 2017",2766.5,2733.5,2773.1,2621.7,82.72K,1.21%,82.72,K,82720
"Jul 29, 2017",2733.5,2806.8,2812.1,2699.4,84.49K,-2.61%,84.49,K,84490
"Jul 28, 2017",2806.8,2691.9,2843.8,2683.6,138.91K,4.27%,138.91,K,138910
"Jul 27, 2017",2691.9,2559.2,2712.9,2547.7,103.83K,5.18%,103.83,K,103830
"Jul 26, 2017",2559.2,2582.6,2631.7,2441.5,135.50K,-0.90%,135.5,K,135500
"Jul 25, 2017",2582.6,2763.4,2779.1,2472.6,205.88K,-6.54%,205.88,K,205880
"Jul 24, 2017",2763.4,2756.6,2798.9,2715.7,83.01K,0.25%,83.01,K,83010
"Jul 23, 2017",2756.6,2836.5,2856.7,2675.6,108.23K,-2.82%,108.23,K,108230
"Jul 22, 2017",2836.5,2675.1,2876.7,2658.6,121.92K,6.04%,121.92,K,121920
"Jul 21, 2017",2675.1,2866,2874,2622.5,193.76K,-6.66%,193.76,K,193760
"Jul 20, 2017",2866,2282.6,2932.8,2282.1,310.34K,25.56%,310.34,K,310340
"Jul 19, 2017",2282.6,2320.2,2412.4,2243.1,154.32K,-1.62%,154.32,K,154320
"Jul 18, 2017",2320.2,2233.4,2400.7,2164.6,202.62K,3.89%,202.62,K,202620
"Jul 17, 2017",2233.4,1914.1,2233.8,1913.8,176.89K,16.68%,176.89,K,176890
"Jul 16, 2017",1914.1,1975.1,2044.4,1809,189.64K,-3.09%,189.64,K,189640
"Jul 15, 2017",1975.1,2234.2,2237.1,1974,155.32K,-11.60%,155.32,K,155320
"Jul 14, 2017",2234.2,2362.4,2370.5,2165.4,114.41K,-5.43%,114.41,K,114410
"Jul 13, 2017",2362.4,2403.1,2436.7,2335,88.17K,-1.69%,88.17,K,88170
"Jul 12, 2017",2403.1,2324.3,2424.8,2262.1,109.52K,3.39%,109.52,K,109520
"Jul 11, 2017",2324.3,2344,2412.8,2265.5,146.63K,-0.84%,146.63,K,146630
"Jul 10, 2017",2344,2511.4,2530.3,2271.8,123.80K,-6.67%,123.8,K,123800
"Jul 09, 2017",2511.4,2564.9,2576.7,2509.6,39.16K,-2.08%,39.16,K,39160
"Jul 08, 2017",2564.9,2513.9,2568.7,2480.6,54.51K,2.03%,54.51,K,54510
"Jul 07, 2017",2513.9,2614.2,2617.5,2484.7,90.45K,-3.84%,90.45,K,90450
"Jul 06, 2017",2614.2,2627.9,2634.8,2581.8,60.16K,-0.52%,60.16,K,60160
"Jul 05, 2017",2627.9,2617.3,2642.7,2562,89.72K,0.40%,89.72,K,89720
"Jul 04, 2017",2617.3,2572.5,2658.7,2570,80.68K,1.74%,80.68,K,80680
"Jul 03, 2017",2572.5,2536.5,2617.5,2506.3,83.42K,1.42%,83.42,K,83420
"Jul 02, 2017",2536.5,2424.6,2555.3,2375.9,67.76K,4.61%,67.76,K,67760
"Jul 01, 2017",2424.6,2480.6,2529.6,2387.5,66.32K,-2.26%,66.32,K,66320
"Jun 30, 2017",2480.6,2558.4,2576.3,2469.5,73.00K,-3.04%,73,K,73000
"Jun 29, 2017",2558.4,2577.7,2605.9,2526.5,75.32K,-0.75%,75.32,K,75320
"Jun 28, 2017",2577.7,2583.8,2616.9,2490.1,110.42K,-0.23%,110.42,K,110420
"Jun 27, 2017",2583.8,2446.1,2585.1,2309.6,159.26K,5.63%,159.26,K,159260
"Jun 26, 2017",2446.1,2541.6,2584.8,2327.3,165.83K,-3.76%,165.83,K,165830
"Jun 25, 2017",2541.6,2590.1,2660.7,2472.4,86.97K,-1.87%,86.97,K,86970
"Jun 24, 2017",2590.1,2710.4,2741.6,2540.4,86.96K,-4.44%,86.96,K,86960
"Jun 23, 2017",2710.4,2722.8,2759.7,2699.5,56.94K,-0.46%,56.94,K,56940
"Jun 22, 2017",2722.8,2677.6,2757.3,2623.2,78.30K,1.69%,78.3,K,78300
"Jun 21, 2017",2677.6,2754.4,2804.4,2624.4,116.03K,-2.79%,116.03,K,116030
"Jun 20, 2017",2754.4,2616.8,2800.5,2614,111.30K,5.26%,111.3,K,111300
"Jun 19, 2017",2616.8,2539.6,2617.8,2518.8,81.83K,3.04%,81.83,K,81830
"Jun 18, 2017",2539.6,2655.1,2676,2488.6,92.00K,-4.35%,92,K,92000
"Jun 17, 2017",2655.1,2508.6,2690.7,2454.8,95.95K,5.84%,95.95,K,95950
"Jun 16, 2017",2508.6,2442.5,2536.4,2335.3,117.21K,2.71%,117.21,K,117210
"Jun 15, 2017",2442.5,2467.3,2521.6,2125.6,262.79K,-1.01%,262.79,K,262790
"Jun 14, 2017",2467.3,2713,2803.7,2349,174.19K,-9.06%,174.19,K,174190
"Jun 13, 2017",2713,2656.8,2784.8,2647.4,116.74K,2.12%,116.74,K,116740
"Jun 12, 2017",2656.8,2973.4,2985.1,2483.6,217.96K,-10.65%,217.96,K,217960
"Jun 11, 2017",2973.4,2900.3,2977.9,2867.3,83.03K,2.52%,83.03,K,83030
"Jun 10, 2017",2900.3,2811.4,2914.2,2807.4,86.52K,3.16%,86.52,K,86520
"Jun 09, 2017",2811.4,2798.8,2852.1,2786.1,67.05K,0.45%,67.05,K,67050
"Jun 08, 2017",2798.8,2691.5,2808.4,2623.6,95.42K,3.99%,95.42,K,95420
"Jun 07, 2017",2691.5,2870.5,2880.9,2626.6,122.68K,-6.24%,122.68,K,122680
"Jun 06, 2017",2870.5,2705,2931.2,2699.7,192.23K,6.12%,192.23,K,192230
"Jun 05, 2017",2705,2524.1,2705.4,2523.9,86.69K,7.17%,86.69,K,86690
"Jun 04, 2017",2524.1,2545.4,2559.8,2478.2,59.48K,-0.84%,59.48,K,59480
"Jun 03, 2017",2545.4,2492.6,2582.8,2449.9,70.96K,2.12%,70.96,K,70960
"Jun 02, 2017",2492.6,2412.6,2494,2385.6,83.03K,3.31%,83.03,K,83030
"Jun 01, 2017",2412.6,2303.3,2460.8,2303.3,122.70K,4.75%,122.7,K,122700
"May 31, 2017",2303.3,2192.6,2330.6,2168.4,117.75K,5.05%,117.75,K,117750
"May 30, 2017",2192.6,2278.2,2329.3,2147.1,120.96K,-3.76%,120.96,K,120960
"May 29, 2017",2278.2,2189,2337.4,2117.3,92.24K,4.07%,92.24,K,92240
"May 28, 2017",2189,2052.4,2300.5,2051.1,125.00K,6.66%,125,K,125000
"May 27, 2017",2052.4,2244.9,2322.4,1868.6,222.95K,-8.57%,222.95,K,222950
"May 26, 2017",2244.9,2307,2616.5,2051.4,191.49K,-2.70%,191.49,K,191490
"May 25, 2017",2307.2,2445.3,2781.8,2210.5,248.44K,-5.65%,248.44,K,248440
"May 24, 2017",2445.3,2272.6,2497,2263.3,149.26K,7.60%,149.26,K,149260
"May 23, 2017",2272.6,2124.4,2286.3,2110.8,114.18K,6.97%,114.18,K,114180
"May 22, 2017",2124.4,2044.2,2264.8,1998.6,174.38K,3.92%,174.38,K,174380
"May 21, 2017",2044.2,2040.2,2094.9,1980.1,78.78K,0.20%,78.78,K,78780
"May 20, 2017",2040.2,1962,2048.4,1944.4,89.86K,3.98%,89.86,K,89860
"May 19, 2017",1962,1881,1969.7,1875.3,98.76K,4.31%,98.76,K,98760
"May 18, 2017",1881,1801.3,1980.5,1791.1,73.10K,4.42%,73.1,K,73100
"May 17, 2017",1801.3,1729.3,1842.8,1704,94.62K,4.16%,94.62,K,94620
"May 16, 2017",1729.3,1708.9,1752.6,1653.7,75.54K,1.19%,75.54,K,75540
"May 15, 2017",1708.9,1772.6,1776.7,1656.8,80.24K,-3.59%,80.24,K,80240
"May 14, 2017",1772.6,1763.7,1802.8,1736.1,40.64K,0.50%,40.64,K,40640
"May 13, 2017",1763.7,1686.4,1770.5,1594.6,75.47K,4.59%,75.47,K,75470
"May 12, 2017",1686.4,1819.3,1822.5,1641.2,109.34K,-7.31%,109.34,K,109340
"May 11, 2017",1819.3,1752.3,1864.8,1741.5,109.01K,3.82%,109.01,K,109010
"May 10, 2017",1752.3,1697.5,1766.2,1665,89.68K,3.23%,89.68,K,89680
"May 09, 2017",1697.5,1664.5,1757.4,1620,127.23K,1.98%,127.23,K,127230
"May 08, 2017",1664.5,1554.4,1667.7,1552.9,107.23K,7.08%,107.23,K,107230
"May 07, 2017",1554.4,1545.3,1572.9,1495.2,71.36K,0.59%,71.36,K,71360
"May 06, 2017",1545.3,1507.8,1560.4,1503.9,59.60K,2.49%,59.6,K,59600
"May 05, 2017",1507.8,1516.8,1588.1,1485,120.38K,-0.59%,120.38,K,120380
"May 04, 2017",1516.8,1485.6,1609.8,1437.1,136.71K,2.10%,136.71,K,136710
"May 03, 2017",1485.6,1445.9,1496.4,1424.1,81.72K,2.74%,81.72,K,81720
"May 02, 2017",1445.9,1415.8,1471.1,1394.8,70.01K,2.13%,70.01,K,70010
"May 01, 2017",1415.8,1351.9,1448.7,1342.8,100.44K,4.73%,100.44,K,100440
"Apr 30, 2017",1351.9,1336.3,1358.9,1309.7,40.64K,1.17%,40.64,K,40640
"Apr 29, 2017",1336.3,1329.6,1343.7,1314.2,40.97K,0.50%,40.97,K,40970
"Apr 28, 2017",1329.6,1332.9,1356.2,1287.6,77.57K,-0.25%,77.57,K,77570
"Apr 27, 2017",1332.9,1286.6,1346.8,1285.3,61.77K,3.60%,61.77,K,61770
"Apr 26, 2017",1286.6,1264.3,1309.2,1263,58.91K,1.77%,58.91,K,58910
"Apr 25, 2017",1264.3,1248.2,1272.6,1244.2,43.89K,1.29%,43.89,K,43890
"Apr 24, 2017",1248.2,1249.1,1256.4,1234.9,38.54K,-0.08%,38.54,K,38540
"Apr 23, 2017",1249.1,1240.9,1256.2,1223.1,42.61K,0.66%,42.61,K,42610
"Apr 22, 2017",1240.9,1249.6,1257,1215.8,43.82K,-0.70%,43.82,K,43820
"Apr 21, 2017",1249.6,1238.1,1257,1235.6,41.34K,0.93%,41.34,K,41340
"Apr 20, 2017",1238.1,1215.2,1246.6,1210.7,55.20K,1.88%,55.2,K,55200
"Apr 19, 2017",1215.2,1206.1,1218.2,1194.1,43.35K,0.76%,43.35,K,43350
"Apr 18, 2017",1206.1,1194,1213.9,1191.1,52.75K,1.01%,52.75,K,52750
"Apr 17, 2017",1194,1176.8,1203,1172.8,46.48K,1.46%,46.48,K,46480
"Apr 16, 2017",1176.8,1177,1188,1166.7,18.93K,-0.02%,18.93,K,18930
"Apr 15, 2017",1177,1177.3,1194.8,841.5,28.39K,-0.03%,28.39,K,28390
"Apr 14, 2017",1177.3,1176.2,1195.4,1162.2,47.22K,0.10%,47.22,K,47220
"Apr 13, 2017",1176.2,1212.5,1218.7,1150.3,66.05K,-3.00%,66.05,K,66050
"Apr 12, 2017",1212.5,1220.7,1225.5,1207.4,44.78K,-0.67%,44.78,K,44780
"Apr 11, 2017",1220.7,1206.7,1229.6,1195.8,37.40K,1.16%,37.4,K,37400
"Apr 10, 2017",1206.7,1204.3,1214.9,1194.8,40.01K,0.20%,40.01,K,40010
"Apr 09, 2017",1204.3,1180.8,1215.1,1174,45.35K,2.00%,45.35,K,45350
"Apr 08, 2017",1180.8,1190.5,1198.2,1166.7,33.18K,-0.82%,33.18,K,33180
"Apr 07, 2017",1190.5,1188.7,1201.2,1173.2,59.75K,0.15%,59.75,K,59750
"Apr 06, 2017",1188.7,1129.9,1201.6,1130.5,92.36K,5.21%,92.36,K,92360
"Apr 05, 2017",1129.9,1141.8,1143.8,1110.1,69.47K,-1.04%,69.47,K,69470
"Apr 04, 2017",1141.8,1147.6,1161.2,1122.2,71.00K,-0.50%,71,K,71000
"Apr 03, 2017",1147.6,1097.4,1157.9,1095.6,98.50K,4.57%,98.5,K,98500
"Apr 02, 2017",1097.4,1086.1,1109.5,1074.2,70.98K,1.04%,70.98,K,70980
"Apr 01, 2017",1086.1,1079.1,1103.7,1067.5,50.66K,0.65%,50.66,K,50660
"Mar 31, 2017",1079.1,1037.9,1088.2,1035.2,90.99K,3.97%,90.99,K,90990
"Mar 30, 2017",1037.9,1041.9,1052.7,1020.9,74.99K,-0.38%,74.99,K,74990
"Mar 29, 2017",1041.9,1044.4,1058.7,1008.3,68.85K,-0.24%,68.85,K,68850
"Mar 28, 2017",1044.4,1045.1,1068.4,1015.5,80.00K,-0.07%,80,K,80000
"Mar 27, 2017",1045.1,969.4,1048.8,961.8,91.26K,7.81%,91.26,K,91260
"Mar 26, 2017",969.4,966.3,1004.3,946.7,85.33K,0.32%,85.33,K,85330
"Mar 25, 2017",966.3,939.7,996,890.4,127.05K,2.83%,127.05,K,127050
"Mar 24, 2017",939.7,1035,1038.4,927.3,132.60K,-9.21%,132.6,K,132600
"Mar 23, 2017",1035,1044.7,1062.8,1022,56.52K,-0.93%,56.52,K,56520
"Mar 22, 2017",1044.7,1121.3,1121.9,997.8,115.29K,-6.83%,115.29,K,115290
"Mar 21, 2017",1121.3,1047.5,1125.5,1043.9,92.59K,7.04%,92.59,K,92590
"Mar 20, 2017",1047.5,1022.6,1057.5,1005,61.43K,2.44%,61.43,K,61430
"Mar 19, 2017",1022.6,971.4,1063.7,967.3,106.45K,5.27%,106.45,K,106450
"Mar 18, 2017",971.4,1071.7,1103.6,940.2,210.42K,-9.36%,210.42,K,210420
"Mar 17, 2017",1071.7,1172.9,1174.9,1063.5,163.74K,-8.63%,163.74,K,163740
"Mar 16, 2017",1172.9,1253.4,1260.2,1119,132.77K,-6.43%,132.77,K,132770
"Mar 15, 2017",1253.4,1243.1,1256.9,1236.4,43.59K,0.83%,43.59,K,43590
"Mar 14, 2017",1243.1,1238.2,1255.5,1218.4,45.14K,0.40%,45.14,K,45140
"Mar 13, 2017",1238.2,1225.1,1245.6,1205.6,60.46K,1.07%,60.46,K,60460
"Mar 12, 2017",1225.1,1179.2,1235.5,1160.9,44.41K,3.89%,44.41,K,44410
"Mar 11, 2017",1179.2,1112.4,1202.7,1104.8,70.75K,6.01%,70.75,K,70750
"Mar 10, 2017",1112.4,1191.3,1330.4,988.7,190.47K,-6.63%,190.47,K,190470
"Mar 09, 2017",1191.3,1147,1207,1129.3,59.86K,3.87%,59.86,K,59860
"Mar 08, 2017",1147,1232.7,1242,1136.9,97.88K,-6.95%,97.88,K,97880
"Mar 07, 2017",1232.7,1277,1280.9,1148.7,87.72K,-3.47%,87.72,K,87720
"Mar 06, 2017",1277,1271.2,1280.6,1261,31.03K,0.46%,31.03,K,31030
"Mar 05, 2017",1271.2,1264.3,1273.3,1242.1,25.43K,0.55%,25.43,K,25430
"Mar 04, 2017",1264.3,1283.3,1285.8,1228.7,38.42K,-1.48%,38.42,K,38420
"Mar 03, 2017",1283.3,1255.5,1291.3,1250.8,67.28K,2.22%,67.28,K,67280
"Mar 02, 2017",1255.5,1222.7,1287,1212,78.49K,2.68%,78.49,K,78490
"Mar 01, 2017",1222.7,1189.3,1225,1154.6,51.15K,2.81%,51.15,K,51150
"Feb 28, 2017",1189.3,1188.8,1208.2,1175.8,50.58K,0.04%,50.58,K,50580
"Feb 27, 2017",1188.8,1171.6,1195.8,1164.3,35.47K,1.47%,35.47,K,35470
"Feb 26, 2017",1171.6,1149.1,1177.5,1130.6,30.77K,1.96%,30.77,K,30770
"Feb 25, 2017",1149.1,1176.5,1180,1116.2,45.86K,-2.33%,45.86,K,45860
"Feb 24, 2017",1176.5,1171.9,1211.7,1092.4,108.17K,0.39%,108.17,K,108170
"Feb 23, 2017",1171.9,1120.5,1181.6,1113.5,65.74K,4.59%,65.74,K,65740
"Feb 22, 2017",1120.5,1119,1132.3,1094.8,47.91K,0.13%,47.91,K,47910
"Feb 21, 2017",1119,1077.6,1123,1073.5,57.05K,3.85%,57.05,K,57050
"Feb 20, 2017",1077.6,1048.9,1081.8,1041,31.01K,2.73%,31.01,K,31010
"Feb 19, 2017",1048.9,1052.3,1056.5,1037.7,17.95K,-0.32%,17.95,K,17950
"Feb 18, 2017",1052.3,1049.4,1063.2,1044.7,25.36K,0.27%,25.36,K,25360
"Feb 17, 2017",1049.4,1031.9,1057.4,1025.9,45.71K,1.69%,45.71,K,45710
"Feb 16, 2017",1031.9,1008.2,1040.3,1007.4,38.08K,2.35%,38.08,K,38080
"Feb 15, 2017",1008.2,1008.3,1010.9,999.7,23.36K,-0.01%,23.36,K,23360
"Feb 14, 2017",1008.3,995.4,1013.8,986.5,39.54K,1.30%,39.54,K,39540
"Feb 13, 2017",995.4,996.5,1007.6,975.1,32.91K,-0.12%,32.91,K,32910
"Feb 12, 2017",996.5,1008.3,1007.8,992.5,14.75K,-1.17%,14.75,K,14750
"Feb 11, 2017",1008.3,997.6,1014.3,983.9,28.32K,1.07%,28.32,K,28320
"Feb 10, 2017",997.6,979,1005.6,947,62.13K,1.91%,62.13,K,62130
"Feb 09, 2017",979,1055.5,1073,924.7,146.75K,-7.25%,146.75,K,146750
"Feb 08, 2017",1055.5,1049.6,1069.2,1020.3,65.15K,0.56%,65.15,K,65150
"Feb 07, 2017",1049.6,1024.7,1054.1,1019.9,39.55K,2.43%,39.55,K,39550
"Feb 06, 2017",1024.7,1016.1,1030.6,1010.8,32.02K,0.84%,32.02,K,32020
"Feb 05, 2017",1016.1,1031.8,1033.7,1004,31.06K,-1.53%,31.06,K,31060
"Feb 04, 2017",1031.8,1013,1041,1000.4,39.46K,1.86%,39.46,K,39460
"Feb 03, 2017",1013,1004,1023.7,989.2,61.67K,0.90%,61.67,K,61670
"Feb 02, 2017",1004,982.4,1009.1,973.5,50.86K,2.19%,50.86,K,50860
"Feb 01, 2017",982.4,965.5,986.6,959.8,45.22K,1.75%,45.22,K,45220
"Jan 31, 2017",965.5,920.7,967.5,917.4,54.67K,4.86%,54.67,K,54670
"Jan 30, 2017",920.7,914.5,922.3,911.5,19.06K,0.68%,19.06,K,19060
"Jan 29, 2017",914.5,918.5,922.4,912.7,11.05K,-0.43%,11.05,K,11050
"Jan 28, 2017",918.5,918,921.9,912.8,14.31K,0.05%,14.31,K,14310
"Jan 27, 2017",918,915.6,922.6,907.9,30.97K,0.27%,30.97,K,30970
"Jan 26, 2017",915.6,894.4,919.3,893.5,33.80K,2.36%,33.8,K,33800
"Jan 25, 2017",894.4,893.8,905.7,883.6,37.90K,0.07%,37.9,K,37900
"Jan 24, 2017",893.8,921.5,925.6,889.2,58.87K,-3.01%,58.87,K,58870
"Jan 23, 2017",921.5,918.8,928,910.8,32.74K,0.29%,32.74,K,32740
"Jan 22, 2017",918.8,919.8,938.4,888.6,47.93K,-0.11%,47.93,K,47930
"Jan 21, 2017",919.8,892.9,928.9,889.5,40.38K,3.02%,40.38,K,40380
"Jan 20, 2017",892.9,895.2,901.5,878.9,38.87K,-0.26%,38.87,K,38870
"Jan 19, 2017",895.2,872,905.3,870.7,58.44K,2.66%,58.44,K,58440
"Jan 18, 2017",872,899.7,913.7,845.9,69.26K,-3.07%,69.26,K,69260
"Jan 17, 2017",899.7,827.3,906.4,825,82.21K,8.74%,82.21,K,82210
"Jan 16, 2017",827.3,821.2,836.7,817.7,33.22K,0.75%,33.22,K,33220
"Jan 15, 2017",821.2,819.6,826.4,808.6,24.40K,0.19%,24.4,K,24400
"Jan 14, 2017",819.6,824.8,838.9,808.3,44.21K,-0.63%,44.21,K,44210
"Jan 13, 2017",824.8,810.1,835,771,89.86K,1.82%,89.86,K,89860
"Jan 12, 2017",810.1,785.4,828.2,739.5,120.24K,3.14%,120.24,K,120240
"Jan 11, 2017",785.4,904.4,917.7,751.6,194.44K,-13.15%,194.44,K,194440
"Jan 10, 2017",904.4,899.8,911.3,890.1,53.71K,0.51%,53.71,K,53710
"Jan 09, 2017",899.8,900.9,910.5,870.9,62.58K,-0.12%,62.58,K,62580
"Jan 08, 2017",900.9,888.9,936.1,875.8,76.91K,1.35%,76.91,K,76910
"Jan 07, 2017",888.9,886.2,900.9,806.7,130.66K,0.31%,130.66,K,130660
"Jan 06, 2017",886.2,989.3,1027.4,852.5,194.29K,-10.43%,194.29,K,194290
"Jan 05, 2017",989.3,1135.4,1150.6,874.5,240.01K,-12.86%,240.01,K,240010
"Jan 04, 2017",1135.4,1033.3,1148.5,1022.3,156.27K,9.88%,156.27,K,156270
"Jan 03, 2017",1033.3,1017,1035.5,1006.5,54.79K,1.60%,54.79,K,54790
"Jan 02, 2017",1017,995.4,1031.7,990.2,64.95K,2.17%,64.95,K,64950
"Jan 01, 2017",995.4,963.4,1001.6,956.1,41.15K,3.33%,41.15,K,41150
"Dec 31, 2016",963.4,959,965.5,942.4,27.56K,0.45%,27.56,K,27560
"Dec 30, 2016",959,971.1,971.6,927.4,70.84K,-1.24%,70.84,K,70840
"Dec 29, 2016",971.1,972.2,982.6,949.2,61.13K,-0.11%,61.13,K,61130
"Dec 28, 2016",972.2,925.8,974.5,925.5,77.29K,5.01%,77.29,K,77290
"Dec 27, 2016",925.8,898.4,937.9,893.4,49.69K,3.05%,49.69,K,49690
"Dec 26, 2016",898.4,891.1,909.3,885.9,38.79K,0.82%,38.79,K,38790
"Dec 25, 2016",891.1,891.1,895.2,851.4,42.48K,0.00%,42.48,K,42480
"Dec 24, 2016",891.1,917.2,920.5,880.8,46.03K,-2.85%,46.03,K,46030
"Dec 23, 2016",917.2,860.2,920.3,858,102.22K,6.63%,102.22,K,102220
"Dec 22, 2016",860.2,829.2,874.7,828.9,70.56K,3.73%,70.56,K,70560
"Dec 21, 2016",829.2,799.1,833.1,796,65.29K,3.77%,65.29,K,65290
"Dec 20, 2016",799.1,789.8,800,787.1,34.48K,1.18%,34.48,K,34480
"Dec 19, 2016",789.8,789,793.7,786.3,25.46K,0.10%,25.46,K,25460
"Dec 18, 2016",789,787.2,791.3,783.8,14.53K,0.23%,14.53,K,14530
"Dec 17, 2016",787.2,782,791.6,779.4,23.58K,0.65%,23.58,K,23580
"Dec 16, 2016",782,775.2,783.9,773.3,27.61K,0.88%,27.61,K,27610
"Dec 15, 2016",775.2,776.5,780.3,773.1,26.22K,-0.17%,26.22,K,26220
"Dec 14, 2016",776.5,778.7,780.8,771,24.78K,-0.29%,24.78,K,24780
"Dec 13, 2016",778.7,778.5,790.3,767.8,33.11K,0.03%,33.11,K,33110
"Dec 12, 2016",778.5,767.9,781.3,767.9,28.76K,1.38%,28.76,K,28760
"Dec 11, 2016",767.9,774,774.2,763,17.14K,-0.79%,17.14,K,17140
"Dec 10, 2016",774,770.5,777,769.2,18.02K,0.46%,18.02,K,18020
"Dec 09, 2016",770.5,768.5,773.5,765,24.18K,0.26%,24.18,K,24180
"Dec 08, 2016",768.5,765.6,773.4,761.2,28.78K,0.38%,28.78,K,28780
"Dec 07, 2016",765.6,758.2,769,754.3,34.87K,0.97%,34.87,K,34870
"Dec 06, 2016",758.2,754.3,762.5,750.9,33.43K,0.51%,33.43,K,33430
"Dec 05, 2016",754.3,766.4,769.2,746,51.17K,-1.57%,51.17,K,51170
"Dec 04, 2016",766.4,764.2,769.2,758.8,19.16K,0.28%,19.16,K,19160
"Dec 03, 2016",764.2,770.9,772.3,755.8,38.45K,-0.87%,38.45,K,38450
"Dec 02, 2016",770.9,752.6,779,752.3,63.22K,2.43%,63.22,K,63220
"Dec 01, 2016",752.6,742.5,755.5,741.1,54.03K,1.37%,54.03,K,54030
"Nov 30, 2016",742.5,732.6,745.4,730.6,39.28K,1.36%,39.28,K,39280
"Nov 29, 2016",732.6,733.3,737,727.8,32.57K,-0.10%,32.57,K,32570
"Nov 28, 2016",733.3,729.4,738.1,727.7,34.12K,0.53%,34.12,K,34120
"Nov 27, 2016",729.4,734.1,738.3,727.1,21.35K,-0.64%,21.35,K,21350
"Nov 26, 2016",734.1,740.4,741,725.6,22.58K,-0.84%,22.58,K,22580
"Nov 25, 2016",740.4,735.3,741.3,729,28.85K,0.69%,28.85,K,28850
"Nov 24, 2016",735.3,741.1,744.2,726.2,37.24K,-0.78%,37.24,K,37240
"Nov 23, 2016",741.1,749.3,750.9,731.3,37.87K,-1.10%,37.87,K,37870
"Nov 22, 2016",749.3,736.2,754,730.6,44.44K,1.79%,44.44,K,44440
"Nov 21, 2016",736.2,728.5,744.3,726.5,32.51K,1.05%,32.51,K,32510
"Nov 20, 2016",728.5,747.9,752.3,712.8,47.42K,-2.59%,47.42,K,47420
"Nov 19, 2016",747.9,747,755.3,737.4,25.63K,0.12%,25.63,K,25630
"Nov 18, 2016",747,737.5,751.4,731,39.71K,1.28%,39.71,K,39710
"Nov 17, 2016",737.5,740.3,751.9,730.1,62.77K,-0.37%,62.77,K,62770
"Nov 16, 2016",740.3,711.1,746,708.1,79.57K,4.10%,79.57,K,79570
"Nov 15, 2016",711.1,704.6,716.9,697.9,41.40K,0.93%,41.4,K,41400
"Nov 14, 2016",704.6,702,708,696.1,37.75K,0.37%,37.75,K,37750
"Nov 13, 2016",702,704.3,705.6,685,36.14K,-0.33%,36.14,K,36140
"Nov 12, 2016",704.3,715,717.4,701.1,27.60K,-1.50%,27.6,K,27600
"Nov 11, 2016",715,714.6,719.8,711.7,25.58K,0.06%,25.58,K,25580
"Nov 10, 2016",714.6,721.4,723,707.3,33.33K,-0.95%,33.33,K,33330
"Nov 09, 2016",721.4,710.9,741.2,707.1,70.70K,1.48%,70.7,K,70700
"Nov 08, 2016",710.9,705.4,714.6,701,39.73K,0.78%,39.73,K,39730
"Nov 07, 2016",705.4,709.9,711.7,698.3,30.74K,-0.64%,30.74,K,30740
"Nov 06, 2016",709.9,702.1,714.1,697.6,25.81K,1.11%,25.81,K,25810
"Nov 05, 2016",702.1,702.1,706.4,694,22.02K,0.00%,22.02,K,22020
"Nov 04, 2016",702.1,684.9,706.6,681.3,48.24K,2.51%,48.24,K,48240
"Nov 03, 2016",684.9,733.5,744.4,670.4,96.41K,-6.63%,96.41,K,96410
"Nov 02, 2016",733.5,726.8,735.8,718.1,39.04K,0.93%,39.04,K,39040
"Nov 01, 2016",726.8,698.7,734.4,695.2,68.07K,4.02%,68.07,K,68070
"Oct 31, 2016",698.7,697.3,707.2,682.2,38.05K,0.20%,38.05,K,38050
