"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 27, 2012","8,150.79","8,187.46","8,210.47","8,146.43","-","-0.57%"
"Nov 26, 2012","8,197.57","8,193.01","8,197.67","8,154.72","-","-0.34%"
"Nov 23, 2012","8,225.51","8,150.38","8,225.52","8,150.38","-","1.40%"
"Nov 21, 2012","8,112.18","8,095.14","8,112.92","8,080.65","-","0.32%"
"Nov 20, 2012","8,086.42","8,071.36","8,094.70","8,033.30","-","0.08%"
"Nov 19, 2012","8,080.29","8,002.25","8,080.30","8,002.25","-","1.88%"
"Nov 16, 2012","7,931.55","7,901.60","7,938.91","7,841.76","-","0.44%"
"Nov 15, 2012","7,896.88","7,905.28","7,942.45","7,865.72","-","-0.08%"
"Nov 14, 2012","7,903.42","8,026.01","8,049.46","7,887.31","-","-1.49%"
"Nov 13, 2012","8,023.23","8,017.21","8,096.66","8,004.44","-","-0.38%"
"Nov 12, 2012","8,054.07","8,066.54","8,067.90","8,052.08","-","0.01%"
"Nov 09, 2012","8,053.57","8,020.97","8,111.11","8,014.09","-","0.03%"
"Nov 08, 2012","8,050.83","8,137.22","8,167.92","8,050.83","-","-1.08%"
"Nov 07, 2012","8,138.81","8,242.11","8,242.11","8,098.85","-","-2.09%"
"Nov 06, 2012","8,312.35","8,240.25","8,329.22","8,240.25","-","0.87%"
"Nov 05, 2012","8,240.26","8,217.59","8,250.60","8,197.21","-","0.06%"
"Nov 02, 2012","8,234.91","8,335.41","8,339.78","8,229.41","-","-0.92%"
"Nov 01, 2012","8,311.36","8,231.67","8,311.68","8,231.67","-","1.09%"
"Oct 31, 2012","8,221.40","8,190.20","8,252.77","8,185.48","-","0.38%"
"Oct 26, 2012","8,190.20","8,202.81","8,225.04","8,154.96","-","-0.26%"
"Oct 25, 2012","8,211.91","8,231.49","8,258.71","8,166.19","-","0.40%"
"Oct 24, 2012","8,179.26","8,219.89","8,237.41","8,169.08","-","-0.20%"
"Oct 23, 2012","8,195.31","8,252.88","8,252.88","8,152.79","-","-1.61%"
"Oct 22, 2012","8,329.19","8,320.78","8,345.38","8,266.58","-","0.06%"
"Oct 19, 2012","8,324.15","8,423.95","8,423.95","8,301.10","-","-1.41%"
"Oct 18, 2012","8,442.81","8,427.79","8,470.69","8,417.92","-","-0.04%"
"Oct 17, 2012","8,446.52","8,400.96","8,452.98","8,393.88","-","0.72%"
"Oct 16, 2012","8,386.47","8,293.50","8,389.55","8,293.50","-","1.12%"
"Oct 15, 2012","8,293.50","8,244.61","8,298.25","8,221.20","-","0.81%"
"Oct 12, 2012","8,227.08","8,256.39","8,287.29","8,210.48","-","-0.36%"
"Oct 11, 2012","8,256.59","8,281.83","8,309.67","8,256.53","-","0.33%"
"Oct 10, 2012","8,229.17","8,271.79","8,282.79","8,215.79","-","-0.60%"
"Oct 09, 2012","8,279.11","8,347.70","8,361.86","8,278.11","-","-0.96%"
"Oct 08, 2012","8,359.12","8,347.98","8,368.72","8,337.39","-","-0.30%"
"Oct 05, 2012","8,384.07","8,410.70","8,442.83","8,361.83","-","0.09%"
"Oct 04, 2012","8,376.34","8,328.02","8,380.03","8,328.02","-","0.95%"
"Oct 03, 2012","8,297.50","8,300.34","8,320.61","8,261.10","-","0.03%"
"Oct 02, 2012","8,295.11","8,284.27","8,332.21","8,265.24","-","0.13%"
"Oct 01, 2012","8,284.37","8,276.09","8,352.40","8,266.68","-","0.40%"
"Sep 28, 2012","8,251.00","8,303.69","8,303.69","8,218.54","-","-0.64%"
"Sep 27, 2012","8,303.74","8,249.98","8,317.31","8,241.44","-","1.00%"
"Sep 26, 2012","8,221.32","8,252.92","8,254.46","8,201.23","-","-0.65%"
"Sep 25, 2012","8,274.78","8,376.71","8,396.32","8,274.77","-","-0.98%"
"Sep 24, 2012","8,356.56","8,341.88","8,378.94","8,331.49","-","-0.25%"
"Sep 21, 2012","8,377.51","8,411.58","8,421.19","8,375.68","-","0.05%"
"Sep 20, 2012","8,372.91","8,345.33","8,379.28","8,313.06","-","-0.33%"
"Sep 19, 2012","8,400.49","8,397.79","8,424.14","8,379.17","-","0.16%"
"Sep 18, 2012","8,387.44","8,388.55","8,404.83","8,369.26","-","-0.26%"
"Sep 17, 2012","8,408.97","8,442.49","8,455.57","8,393.22","-","-0.59%"
"Sep 14, 2012","8,458.88","8,442.15","8,515.60","8,437.92","-","0.62%"
"Sep 13, 2012","8,407.03","8,262.90","8,427.53","8,248.55","-","1.69%"
"Sep 12, 2012","8,267.32","8,272.09","8,286.34","8,247.23","-","0.26%"
"Sep 11, 2012","8,246.15","8,209.26","8,264.29","8,209.26","-","0.66%"
"Sep 10, 2012","8,192.40","8,221.70","8,242.74","8,191.95","-","-0.51%"
"Sep 07, 2012","8,234.51","8,191.81","8,234.52","8,191.81","-","0.91%"
"Sep 06, 2012","8,160.56","8,038.03","8,160.56","8,038.03","-","2.11%"
"Sep 05, 2012","7,992.01","8,001.06","8,016.47","7,975.55","-","-0.13%"
"Sep 04, 2012","8,002.31","8,012.87","8,024.05","7,960.87","-","-0.16%"
"Aug 31, 2012","8,014.93","8,012.99","8,047.96","7,970.75","-","0.61%"
"Aug 30, 2012","7,966.24","8,003.52","8,003.52","7,949.66","-","-0.81%"
"Aug 29, 2012","8,031.65","8,034.98","8,048.21","8,012.15","-","-0.03%"
"Aug 28, 2012","8,033.85","8,026.17","8,058.80","8,014.62","-","-0.03%"
"Aug 27, 2012","8,036.25","8,056.41","8,070.86","8,031.33","-","-0.14%"
"Aug 24, 2012","8,047.87","7,993.43","8,061.87","7,979.34","-","0.45%"
"Aug 23, 2012","8,011.44","8,063.80","8,063.80","8,001.61","-","-0.78%"
"Aug 22, 2012","8,074.23","8,061.20","8,086.62","8,030.37","-","-0.10%"
"Aug 21, 2012","8,082.68","8,117.00","8,160.42","8,070.29","-","-0.14%"
"Aug 20, 2012","8,094.33","8,088.55","8,096.70","8,058.89","-","-0.10%"
"Aug 17, 2012","8,102.08","8,099.02","8,104.47","8,079.35","-","0.15%"
"Aug 16, 2012","8,090.00","8,031.39","8,099.13","8,019.02","-","0.76%"
"Aug 15, 2012","8,029.01","8,009.14","8,039.54","8,003.15","-","0.12%"
"Aug 14, 2012","8,019.53","8,042.49","8,054.80","8,002.03","-","0.01%"
"Aug 13, 2012","8,018.64","8,035.30","8,039.44","7,985.53","-","-0.32%"
"Aug 10, 2012","8,044.76","7,994.24","8,045.64","7,973.57","-","0.25%"
"Aug 09, 2012","8,025.01","8,008.00","8,046.39","8,002.96","-","0.08%"
"Aug 08, 2012","8,018.24","7,989.68","8,033.38","7,984.88","-","0.01%"
"Aug 07, 2012","8,017.71","7,997.72","8,049.63","7,997.72","-","0.67%"
"Aug 06, 2012","7,964.10","7,958.43","7,997.44","7,958.43","-","0.31%"
"Aug 03, 2012","7,939.55","7,848.32","7,960.05","7,848.32","-","2.24%"
"Aug 02, 2012","7,765.60","7,791.49","7,823.92","7,710.83","-","-0.96%"
"Aug 01, 2012","7,840.78","7,891.34","7,898.14","7,839.70","-","-0.29%"
"Jul 31, 2012","7,863.94","7,894.70","7,917.41","7,863.21","-","-0.60%"
"Jul 30, 2012","7,911.05","7,898.04","7,939.15","7,885.90","-","-0.01%"
"Jul 27, 2012","7,912.17","7,792.96","7,932.97","7,792.96","-","2.03%"
"Jul 26, 2012","7,754.51","7,691.75","7,770.22","7,691.75","-","1.93%"
"Jul 25, 2012","7,607.56","7,618.08","7,639.33","7,569.04","-","0.22%"
"Jul 24, 2012","7,590.62","7,667.10","7,668.76","7,538.24","-","-1.04%"
"Jul 23, 2012","7,670.54","7,670.43","7,684.46","7,596.66","-","-1.15%"
"Jul 20, 2012","7,759.59","7,795.36","7,795.36","7,752.19","-","-1.15%"
"Jul 19, 2012","7,849.75","7,843.53","7,871.13","7,821.83","-","0.24%"
"Jul 18, 2012","7,831.09","7,768.49","7,846.25","7,760.06","-","0.47%"
"Jul 17, 2012","7,794.77","7,763.15","7,799.66","7,690.51","-","0.67%"
"Jul 16, 2012","7,743.02","7,741.56","7,759.48","7,705.67","-","-0.20%"
"Jul 13, 2012","7,758.68","7,654.02","7,764.74","7,654.02","-","1.57%"
"Jul 12, 2012","7,638.65","7,633.64","7,665.17","7,578.59","-","-0.61%"
"Jul 11, 2012","7,685.37","7,667.66","7,704.83","7,643.91","-","0.23%"
"Jul 10, 2012","7,667.57","7,753.74","7,786.47","7,638.31","-","-0.89%"
"Jul 09, 2012","7,736.34","7,742.02","7,747.10","7,699.96","-","-0.26%"
"Jul 06, 2012","7,756.62","7,768.57","7,768.57","7,722.97","-","-1.04%"
"Jul 05, 2012","7,837.78","7,855.09","7,869.25","7,809.41","-","-0.81%"
"Jul 03, 2012","7,901.67","7,838.66","7,905.78","7,834.78","-","0.89%"
"Jul 02, 2012","7,832.23","7,810.83","7,832.23","7,768.35","-","0.39%"
"Jun 29, 2012","7,801.84","7,730.02","7,801.84","7,730.02","-","2.69%"
"Jun 28, 2012","7,597.52","7,544.17","7,598.98","7,500.02","-","-0.01%"
"Jun 27, 2012","7,598.05","7,546.80","7,610.42","7,538.99","-","0.94%"
"Jun 26, 2012","7,527.09","7,502.49","7,548.47","7,464.24","-","0.47%"
"Jun 25, 2012","7,491.87","7,540.21","7,540.21","7,465.73","-","-1.64%"
"Jun 22, 2012","7,616.59","7,609.86","7,632.89","7,578.68","-","0.67%"
"Jun 21, 2012","7,566.11","7,754.32","7,765.70","7,560.54","-","-2.47%"
"Jun 20, 2012","7,757.92","7,770.27","7,800.62","7,706.05","-","-0.11%"
"Jun 19, 2012","7,766.26","7,704.12","7,797.48","7,703.56","-","1.36%"
"Jun 18, 2012","7,662.29","7,630.80","7,680.54","7,606.75","-","-0.03%"
"Jun 15, 2012","7,664.27","7,613.04","7,666.01","7,604.21","-","1.07%"
"Jun 14, 2012","7,582.83","7,515.94","7,608.29","7,499.79","-","1.02%"
"Jun 13, 2012","7,506.42","7,533.60","7,577.71","7,483.35","-","-0.68%"
"Jun 12, 2012","7,557.82","7,459.28","7,558.74","7,456.92","-","1.32%"
"Jun 11, 2012","7,459.27","7,609.34","7,623.91","7,454.16","-","-1.25%"
"Jun 08, 2012","7,553.78","7,480.01","7,554.56","7,451.43","-","0.45%"
"Jun 07, 2012","7,519.83","7,584.07","7,614.93","7,509.19","-","0.03%"
"Jun 06, 2012","7,517.46","7,389.92","7,517.46","7,389.92","-","2.44%"
"Jun 05, 2012","7,338.63","7,270.40","7,347.68","7,264.75","-","0.73%"
"Jun 04, 2012","7,285.53","7,302.79","7,320.63","7,222.88","-","-0.09%"
"Jun 01, 2012","7,292.23","7,368.41","7,368.42","7,286.78","-","-2.30%"
"May 31, 2012","7,463.96","7,477.69","7,512.52","7,387.45","-","-0.10%"
"May 30, 2012","7,471.40","7,543.36","7,543.36","7,463.74","-","-1.89%"
"May 29, 2012","7,615.04","7,583.40","7,634.64","7,565.91","-","1.07%"
"May 25, 2012","7,534.33","7,543.33","7,567.36","7,514.42","-","-0.24%"
"May 24, 2012","7,552.36","7,558.79","7,573.43","7,487.68","-","0.15%"
"May 23, 2012","7,540.90","7,492.91","7,547.06","7,404.89","-","-0.02%"
"May 22, 2012","7,542.58","7,555.30","7,616.52","7,506.99","-","-0.01%"
"May 21, 2012","7,542.98","7,443.87","7,543.61","7,438.73","-","1.55%"
"May 18, 2012","7,427.74","7,503.76","7,521.12","7,408.96","-","-0.70%"
"May 17, 2012","7,480.43","7,588.22","7,595.69","7,480.41","-","-1.48%"
"May 16, 2012","7,592.82","7,656.77","7,701.68","7,592.76","-","-0.56%"
"May 15, 2012","7,635.81","7,696.01","7,714.84","7,621.64","-","-0.90%"
"May 14, 2012","7,705.45","7,739.43","7,754.26","7,699.64","-","-1.41%"
"May 11, 2012","7,815.89","7,799.61","7,886.56","7,787.62","-","-0.47%"
"May 10, 2012","7,852.75","7,871.81","7,902.23","7,838.25","-","0.42%"
"May 09, 2012","7,820.26","7,802.52","7,871.55","7,749.41","-","-0.85%"
"May 08, 2012","7,887.26","7,901.14","7,901.14","7,800.90","-","-0.77%"
"May 07, 2012","7,948.77","7,907.58","7,964.16","7,905.19","-","0.20%"
"May 04, 2012","7,933.30","8,030.03","8,030.03","7,921.00","-","-1.45%"
"May 03, 2012","8,049.89","8,123.02","8,126.29","8,035.07","-","-0.92%"
"May 02, 2012","8,124.33","8,164.02","8,164.02","8,074.63","-","-0.49%"
"May 01, 2012","8,164.04","8,115.06","8,211.65","8,104.84","-","0.55%"
"Apr 30, 2012","8,119.07","8,132.95","8,133.96","8,093.94","-","-0.40%"
"Apr 27, 2012","8,151.91","8,143.54","8,164.15","8,107.73","-","0.36%"
"Apr 26, 2012","8,123.07","8,051.14","8,132.07","8,041.66","-","0.65%"
"Apr 25, 2012","8,070.78","8,037.17","8,072.50","8,028.98","-","1.04%"
"Apr 24, 2012","7,988.02","7,952.04","8,006.71","7,949.71","-","0.60%"
"Apr 23, 2012","7,940.74","7,936.42","7,945.42","7,877.72","-","-1.06%"
"Apr 20, 2012","8,025.53","8,030.24","8,063.92","8,023.28","-","0.37%"
"Apr 19, 2012","7,995.92","8,035.48","8,063.10","7,957.20","-","-0.43%"
"Apr 18, 2012","8,030.37","8,029.13","8,058.08","8,013.93","-","-0.42%"
"Apr 17, 2012","8,064.08","8,000.79","8,080.58","7,992.39","-","1.44%"
"Apr 16, 2012","7,949.57","7,970.28","7,994.33","7,916.38","-","0.23%"
"Apr 13, 2012","7,931.10","8,013.01","8,013.01","7,929.95","-","-1.35%"
"Apr 12, 2012","8,039.96","7,927.64","8,043.76","7,925.45","-","1.61%"
"Apr 11, 2012","7,912.85","7,917.22","7,946.53","7,903.75","-","0.90%"
"Apr 10, 2012","7,841.92","7,970.00","7,988.27","7,835.29","-","-1.88%"
"Apr 09, 2012","7,992.32","7,998.82","8,019.58","7,969.32","-","-1.10%"
"Apr 05, 2012","8,081.35","8,072.94","8,114.30","8,058.15","-","-0.31%"
"Apr 04, 2012","8,106.79","8,135.23","8,138.49","8,078.84","-","-1.34%"
"Apr 03, 2012","8,216.54","8,264.25","8,264.56","8,168.85","-","-0.78%"
"Apr 02, 2012","8,280.83","8,206.94","8,305.69","8,182.14","-","0.90%"
"Mar 30, 2012","8,206.93","8,201.27","8,220.99","8,161.01","-","0.50%"
"Mar 29, 2012","8,166.37","8,137.92","8,171.91","8,083.12","-","-0.27%"
"Mar 28, 2012","8,188.35","8,234.83","8,239.87","8,138.24","-","-0.62%"
"Mar 27, 2012","8,239.37","8,289.58","8,296.68","8,237.46","-","-0.60%"
"Mar 26, 2012","8,288.79","8,228.19","8,288.82","8,228.19","-","1.33%"
"Mar 23, 2012","8,180.06","8,139.28","8,188.03","8,102.10","-","0.48%"
"Mar 22, 2012","8,141.33","8,154.19","8,161.51","8,115.30","-","-0.95%"
"Mar 21, 2012","8,219.34","8,241.57","8,246.89","8,199.01","-","-0.27%"
"Mar 20, 2012","8,241.28","8,247.15","8,252.05","8,198.00","-","-0.68%"
"Mar 19, 2012","8,297.47","8,262.31","8,327.67","8,257.66","-","0.33%"
"Mar 16, 2012","8,270.41","8,265.44","8,281.36","8,256.12","-","0.29%"
"Mar 15, 2012","8,246.72","8,194.77","8,246.72","8,176.80","-","0.75%"
"Mar 14, 2012","8,185.31","8,223.76","8,235.31","8,163.71","-","-0.60%"
"Mar 13, 2012","8,234.47","8,086.28","8,234.97","8,086.28","-","1.83%"
"Mar 12, 2012","8,086.28","8,102.10","8,105.18","8,062.11","-","-0.20%"
"Mar 09, 2012","8,102.10","8,087.89","8,133.57","8,075.96","-","0.24%"
"Mar 08, 2012","8,082.37","8,038.80","8,097.63","8,023.29","-","1.29%"
"Mar 07, 2012","7,979.78","7,936.40","7,992.48","7,925.66","-","0.75%"
"Mar 06, 2012","7,920.14","8,000.43","8,000.43","7,898.61","-","-2.11%"
"Mar 05, 2012","8,091.27","8,109.52","8,109.52","8,057.54","-","-0.42%"
"Mar 02, 2012","8,125.18","8,157.66","8,161.45","8,105.57","-","-0.61%"
"Mar 01, 2012","8,175.10","8,136.13","8,189.30","8,136.13","-","0.76%"
"Feb 29, 2012","8,113.25","8,182.25","8,210.26","8,106.03","-","-0.71%"
"Feb 28, 2012","8,171.55","8,149.07","8,182.02","8,132.07","-","0.34%"
"Feb 27, 2012","8,143.56","8,100.63","8,164.66","8,066.02","-","-0.10%"
"Feb 24, 2012","8,151.97","8,151.46","8,176.29","8,139.95","-","0.19%"
"Feb 23, 2012","8,136.24","8,092.62","8,139.05","8,062.77","-","0.52%"
"Feb 22, 2012","8,094.38","8,102.45","8,114.70","8,077.14","-","-0.26%"
"Feb 21, 2012","8,115.43","8,114.79","8,150.56","8,095.63","-","0.01%"
"Feb 17, 2012","8,114.51","8,092.19","8,129.40","8,091.65","-","0.28%"
"Feb 16, 2012","8,092.19","7,998.65","8,095.39","7,981.87","-","1.17%"
"Feb 15, 2012","7,998.65","8,029.62","8,059.26","7,982.88","-","-0.39%"
"Feb 14, 2012","8,029.62","8,056.23","8,056.23","7,974.25","-","-0.33%"
"Feb 13, 2012","8,056.23","7,992.03","8,065.44","7,992.03","-","0.80%"
"Feb 10, 2012","7,992.03","8,081.25","8,081.25","7,964.39","-","-1.10%"
"Feb 09, 2012","8,081.25","8,082.98","8,107.24","8,045.55","-","-0.02%"
"Feb 08, 2012","8,082.98","8,069.71","8,100.23","8,038.03","-","0.16%"
"Feb 07, 2012","8,069.71","8,048.03","8,081.56","7,997.99","-","0.27%"
"Feb 06, 2012","8,048.03","8,060.43","8,060.43","8,007.95","-","-0.15%"
"Feb 03, 2012","8,060.43","7,945.43","8,061.92","7,945.43","-","1.45%"
"Feb 02, 2012","7,945.43","7,931.45","7,967.75","7,920.41","-","0.18%"
"Feb 01, 2012","7,931.45","7,838.48","7,968.07","7,838.48","-","1.19%"
"Jan 31, 2012","7,838.48","7,834.41","7,894.94","7,801.27","-","0.05%"
"Jan 30, 2012","7,834.41","7,876.61","7,876.61","7,766.02","-","-0.54%"
"Jan 27, 2012","7,876.61","7,883.90","7,897.33","7,850.08","-","-0.09%"
"Jan 26, 2012","7,883.90","7,829.74","7,929.76","7,822.73","-","-0.39%"
"Jan 25, 2012","7,914.81","7,829.22","7,926.33","7,765.04","-","0.95%"
"Jan 24, 2012","7,840.65","7,843.94","7,843.94","7,778.69","-","-0.19%"
"Jan 23, 2012","7,855.52","7,829.33","7,885.57","7,819.51","-","0.33%"
"Jan 20, 2012","7,829.33","7,819.37","7,829.37","7,793.01","-","0.13%"
"Jan 19, 2012","7,819.37","7,766.95","7,824.07","7,766.95","-","0.67%"
"Jan 18, 2012","7,766.95","7,670.47","7,766.95","7,662.45","-","1.26%"
"Jan 17, 2012","7,670.47","7,632.03","7,723.48","7,632.03","-","0.50%"
"Jan 13, 2012","7,632.03","7,681.26","7,681.26","7,555.10","-","-0.64%"
"Jan 12, 2012","7,681.26","7,661.98","7,691.10","7,622.53","-","0.25%"
"Jan 11, 2012","7,661.98","7,668.90","7,668.90","7,615.94","-","-0.09%"
"Jan 10, 2012","7,668.90","7,584.66","7,688.22","7,584.66","-","1.11%"
"Jan 09, 2012","7,584.66","7,557.68","7,588.89","7,539.34","-","0.36%"
"Jan 06, 2012","7,557.68","7,599.97","7,601.48","7,535.62","-","-0.56%"
"Jan 05, 2012","7,599.97","7,612.15","7,613.60","7,512.65","-","-0.16%"
"Jan 04, 2012","7,612.15","7,624.32","7,624.32","7,559.99","-","-0.16%"
"Jan 03, 2012","7,624.32","7,477.03","7,659.97","7,459.45","-","1.97%"
"Dec 30, 2011","7,477.03","7,485.63","7,506.74","7,475.95","-","-0.11%"
"Dec 29, 2011","7,485.63","7,396.99","7,490.24","7,396.99","-","1.20%"
"Dec 28, 2011","7,396.99","7,508.37","7,508.37","7,393.13","-","-1.48%"
"Dec 27, 2011","7,508.37","7,518.66","7,529.17","7,494.58","-","-0.14%"
"Dec 23, 2011","7,518.66","7,460.75","7,518.94","7,460.75","-","0.78%"
"Dec 22, 2011","7,460.75","7,388.52","7,468.34","7,388.52","-","0.98%"
"Dec 21, 2011","7,388.52","7,360.97","7,397.16","7,306.19","-","0.37%"
"Dec 20, 2011","7,360.97","7,142.45","7,370.45","7,142.45","-","3.06%"
"Dec 19, 2011","7,142.45","7,237.66","7,237.66","7,129.84","-","-1.32%"
"Dec 16, 2011","7,237.66","7,217.10","7,294.73","7,203.25","-","0.28%"
"Dec 15, 2011","7,217.10","7,184.75","7,273.94","7,184.75","-","0.45%"
"Dec 14, 2011","7,184.75","7,277.62","7,277.62","7,171.66","-","-1.28%"
"Dec 13, 2011","7,277.62","7,363.49","7,441.84","7,236.93","-","-1.17%"
"Dec 12, 2011","7,363.49","7,502.88","7,502.88","7,308.54","-","-1.86%"
"Dec 09, 2011","7,502.88","7,369.52","7,519.98","7,369.52","-","1.81%"
"Dec 08, 2011","7,369.52","7,559.71","7,559.71","7,353.44","-","-2.52%"
"Dec 07, 2011","7,559.71","7,539.32","7,591.21","7,457.49","-","0.27%"
"Dec 06, 2011","7,539.32","7,531.01","7,583.92","7,496.76","-","0.11%"
"Dec 05, 2011","7,531.01","7,453.55","7,596.11","7,453.55","-","1.04%"
"Dec 02, 2011","7,453.55","7,450.43","7,550.30","7,446.39","-","0.04%"
"Dec 01, 2011","7,450.43","7,484.50","7,509.33","7,430.01","-","-0.46%"
"Nov 30, 2011","7,484.50","7,149.71","7,485.55","7,149.71","-","4.68%"
"Nov 29, 2011","7,149.71","7,120.55","7,191.96","7,118.33","-","0.41%"
"Nov 28, 2011","7,120.55","6,898.18","7,156.68","6,898.18","-","3.22%"
"Nov 25, 2011","6,898.18","6,919.92","6,981.75","6,898.12","-","-0.31%"
"Nov 23, 2011","6,919.92","7,094.89","7,094.89","6,919.77","-","-2.47%"
"Nov 22, 2011","7,094.89","7,134.47","7,149.25","7,062.14","-","-0.55%"
"Nov 21, 2011","7,134.47","7,282.47","7,282.47","7,074.97","-","-2.03%"
"Nov 18, 2011","7,282.47","7,274.15","7,329.27","7,256.32","-","0.11%"
"Nov 17, 2011","7,274.15","7,392.02","7,412.25","7,237.72","-","-1.59%"
"Nov 16, 2011","7,392.02","7,509.05","7,525.87","7,387.32","-","-1.56%"
"Nov 15, 2011","7,509.05","7,493.30","7,547.44","7,432.26","-","0.21%"
"Nov 14, 2011","7,493.30","7,576.18","7,576.18","7,459.53","-","-1.09%"
"Nov 11, 2011","7,576.18","7,423.68","7,599.16","7,423.68","-","2.05%"
"Nov 10, 2011","7,423.68","7,353.45","7,463.89","7,352.54","-","0.96%"
"Nov 09, 2011","7,353.45","7,671.91","7,671.91","7,344.62","-","-4.15%"
"Nov 08, 2011","7,671.91","7,590.43","7,681.22","7,546.53","-","1.07%"
"Nov 07, 2011","7,590.43","7,552.23","7,592.81","7,461.16","-","0.51%"
"Nov 04, 2011","7,552.23","7,605.14","7,605.14","7,457.82","-","-0.70%"
"Nov 03, 2011","7,605.14","7,461.16","7,616.78","7,437.44","-","1.93%"
"Nov 02, 2011","7,461.16","7,337.14","7,490.97","7,337.14","-","1.69%"
"Nov 01, 2011","7,337.15","7,565.03","7,565.03","7,303.76","-","-3.01%"
"Oct 31, 2011","7,565.03","7,803.94","7,803.94","7,562.79","-","-3.06%"
"Oct 28, 2011","7,803.94","7,813.99","7,814.46","7,756.70","-","-0.13%"
"Oct 27, 2011","7,813.99","7,506.15","7,864.49","7,506.15","-","4.10%"
"Oct 26, 2011","7,506.15","7,400.82","7,528.61","7,369.19","-","1.42%"
"Oct 25, 2011","7,400.82","7,547.63","7,547.63","7,389.10","-","-1.95%"
"Oct 24, 2011","7,547.63","7,431.10","7,555.99","7,431.10","-","1.57%"
"Oct 21, 2011","7,431.10","7,273.90","7,431.62","7,273.90","-","2.16%"
"Oct 20, 2011","7,273.90","7,240.26","7,291.35","7,157.21","-","0.46%"
"Oct 19, 2011","7,240.26","7,341.73","7,365.66","7,220.73","-","-1.38%"
"Oct 18, 2011","7,341.73","7,188.66","7,385.87","7,120.38","-","2.13%"
"Oct 17, 2011","7,188.66","7,350.46","7,350.46","7,178.20","-","-2.20%"
"Oct 14, 2011","7,350.46","7,229.08","7,351.88","7,229.08","-","1.68%"
"Oct 13, 2011","7,229.08","7,263.69","7,263.69","7,140.02","-","-0.48%"
"Oct 12, 2011","7,263.69","7,161.26","7,337.27","7,161.26","-","1.43%"
"Oct 11, 2011","7,161.26","7,173.45","7,178.52","7,103.04","-","-0.17%"
"Oct 10, 2011","7,173.45","6,925.80","7,173.45","6,844.16","-","3.58%"
"Oct 07, 2011","6,925.80","6,997.64","7,046.15","6,722.98","-","-1.03%"
"Oct 06, 2011","6,997.64","6,844.16","7,000.12","6,799.20","-","2.24%"
"Oct 05, 2011","6,844.16","6,722.98","6,856.88","6,674.29","-","1.80%"
"Oct 04, 2011","6,722.98","6,574.29","6,727.12","6,414.89","-","2.26%"
"Oct 03, 2011","6,574.29","6,791.65","6,819.09","6,570.54","-","-3.20%"
"Sep 30, 2011","6,791.65","6,974.91","6,974.91","6,791.61","-","-2.63%"
"Sep 29, 2011","6,974.91","6,876.94","7,051.39","6,853.87","-","1.42%"
"Sep 28, 2011","6,876.94","7,043.12","7,094.36","6,873.71","-","-2.36%"
"Sep 27, 2011","7,043.12","6,940.81","7,169.08","6,940.81","-","1.47%"
"Sep 26, 2011","6,940.81","6,770.73","6,945.71","6,733.33","-","2.51%"
"Sep 23, 2011","6,770.73","6,981.33","6,981.33","6,676.43","-","0.66%"
"Sep 22, 2011","6,726.62","7,217.11","7,217.11","6,641.30","-","-3.65%"
"Sep 21, 2011","6,981.33","7,217.11","7,227.06","6,979.29","-","-3.27%"
"Sep 20, 2011","7,217.52","7,348.18","7,348.18","7,206.73","-","-0.24%"
"Sep 19, 2011","7,234.63","7,329.10","7,348.18","7,146.50","-","-1.55%"
"Sep 16, 2011","7,348.18","7,199.12","7,385.12","7,199.12","-","0.26%"
"Sep 15, 2011","7,329.10","7,109.95","7,329.12","7,109.95","-","1.81%"
"Sep 14, 2011","7,199.12","7,047.12","7,273.05","7,033.49","-","1.25%"
"Sep 13, 2011","7,109.95","7,045.01","7,131.28","7,010.77","-","0.89%"
"Sep 12, 2011","7,047.12","7,257.36","7,257.36","6,894.70","-","0.03%"
"Sep 09, 2011","7,045.01","7,355.17","7,355.17","7,012.59","-","-2.93%"
"Sep 08, 2011","7,257.36","7,148.13","7,371.29","7,148.13","-","-1.33%"
"Sep 07, 2011","7,355.17","7,148.13","7,355.17","7,148.13","-","2.90%"
"Sep 06, 2011","7,148.13","7,443.46","7,443.46","7,005.41","-","-1.42%"
"Sep 02, 2011","7,250.73","7,528.39","7,528.39","7,229.45","-","-2.59%"
"Sep 01, 2011","7,443.46","7,528.39","7,584.73","7,440.60","-","-1.13%"
"Aug 31, 2011","7,528.39","7,450.30","7,587.07","7,450.30","-","0.86%"
"Aug 30, 2011","7,464.00","7,450.30","7,503.20","7,354.11","-","0.18%"
"Aug 29, 2011","7,450.30","7,149.67","7,450.63","7,149.67","-","2.82%"
"Aug 26, 2011","7,245.82","7,273.13","7,273.13","7,002.75","-","1.34%"
"Aug 25, 2011","7,149.67","7,273.13","7,342.03","7,128.73","-","-1.70%"
"Aug 24, 2011","7,273.13","6,980.62","7,277.65","6,980.62","-","0.88%"
"Aug 23, 2011","7,209.59","6,980.62","7,209.59","6,970.10","-","3.28%"
"Aug 22, 2011","6,980.62","6,970.10","7,124.76","6,967.48","-","0.15%"
"Aug 19, 2011","6,970.10","7,079.41","7,159.64","6,962.57","-","-1.54%"
"Aug 18, 2011","7,079.41","7,418.94","7,418.94","7,024.17","-","-4.58%"
"Aug 17, 2011","7,418.94","7,394.49","7,506.97","7,368.38","-","0.33%"
